post_id,content,images
2860154704151490,Nanobyte tuyển Remote ANDROID Developer\nJD: https://drive.google.com/file/d/1-c1cD_A2IT_84C5S-az_QzPOgyuJx9K9/view,[]
2860331314133829,"Chào anh/chị ạ, có công ty nào đang cần tuyển content Marketing không ạ? Em có kinh nghiệm và muốn thử sức làm trong môi trường công nghệ. Em cảm ơn",[]
2858196957680598,"Tìm kiếm - Nhà phát triển trò chơi cao cấp (Cocos) - Tăng $2200 Tổng\nXin chào các tài năng, Fetch rất vui mừng thông báo rằng chúng tôi đang tìm kiếm Kỹ sư #Game #Cocos cho khách hàng của chúng tôi, làm việc với đội ngũ nước ngoài.\nBạn nào quan tâm đến vị trí này thì tham khảo thông tin ngắn gọn dưới đây và liên hệ mình nhé.\n- Tối thiểu 5 năm kinh nghiệm trong phát triển trò chơi, với ít nhất 3 năm tập trung vào các dự án dựa trên Cocos.\n- Thông thạo Cocos2d-x hoặc Cocos Creator, với một danh mục các trò chơi được phát hành để giới thiệu.\n- Kỹ năng lập trình mạnh mẽ bằng C++, JavaScript, hoặc các ngôn ngữ có liên quan khác được sử dụng trong phát triển Cocos.\n- Làm quen với điện thoại di động (iOS và Android) và phát triển trò chơi trên máy tính.\n- Hiểu về các nguyên tắc phát triển trò chơi 2D và 3D, bao gồm vật lý, hoạt hình và AI.\nMột lợi thế lớn cần có:\n- Trải nghiệm với các trò chơi theo tỷ lệ\n- Kinh nghiệm phát triển trò chơi mạng (nhiều người chơi).\n- Kiến thức về các ngôn ngữ lập trình bổ sung (Python, Lua,... ).\nJD: https://bit.ly/3V5xH6o\n---\nHãy liên hệ trực tiếp với tôi qua Skype: thiminh0706@gmail.com hoặc Mail: minhdoan@fetch.tech\nĐược dịch từ Tiếng Anh",[]
2858783550955272,"Thách thức bản thân với vị trí \nPHP/ Java/ Tester/ ReactJS  🤤🤤\ntrong đội ngũ IT nhà CMC nào!!! \nLương hấp dẫn, cùng vô vàn benefit xịn\n+14 tháng lương + 16M tiền thưởng cố định hằng năm + bonus dự án + 2 tháng thử việc full lương 🤑🤑🤑🤑",[]
2823061017860859,"[ĐÀ NẴNG - AVEPOINT VIỆT NAM]\nHình ảnh đồng nghiệp tương lai của các bạn đâu đây 😂\nApply và process trước tết, ăn no cái bụng ra tết đi làm nè mn ơiiii\n\n👉 𝑶𝒑𝒆𝒏 𝒇𝒐𝒓 𝑨𝒍𝒍 𝒍𝒆𝒗𝒆𝒍 (𝑰𝒏𝒕𝒆𝒓𝒏 𝒇𝒖𝒍𝒍𝒕𝒊𝒎𝒆 - 𝑴𝒊𝒅𝒅𝒍𝒆)\n📌 𝐃𝐞𝐯𝐎𝐩𝐬 𝐄𝐧𝐠𝐢𝐧𝐞𝐞𝐫\n📌 𝐅𝐫𝐨𝐧𝐭𝐞𝐧𝐝 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐞𝐫 (𝐑𝐞𝐚𝐜𝐭𝐉𝐒)\n📌 𝐁𝐚𝐜𝐤𝐞𝐧𝐝 𝐃𝐞𝐯𝐞𝐥𝐨𝐩𝐞𝐫 (.𝐍𝐞𝐭, 𝐯𝐚̂̃𝐧 𝐩𝐫𝐞𝐟𝐞𝐫 𝐜𝐚́𝐜 𝐛𝐚̣𝐧 𝐜𝐨𝐝𝐞 𝐉𝐚𝐯𝐚 𝐦𝐨𝐯𝐞 𝐪𝐮𝐚 𝐧𝐡𝐚)\n📌 Có khả năng giao tiếp tiếng Anh/ Tiếng Trung là điểm cộng ^^\n☘️ Benefits:\n- Thử việc full lương\n- 12 ngày phép năm\n- BHXH full lương và đóng luôn trong thời gian thử việc\n- Review lương 2 lần/năm\n- Xét thưởng cuối năm theo KPI\n- Có cơ hội đi onsite Singapore, Trung Quốc\n- Cung cấp laptop và thiết bị làm việc\n- Được làm việc và training với các chuyên gia Trung Quốc,...\n☘️ Office: VTC Academy building, 130 Điện Biên Phủ, Thanh Khê, ĐN\n☘️ Contact me:\n- Zalo: 0905937140 or FB Messenger\n- CV gửi về: Sandra.nguyen@avepoint.com\nHR mở box nhận CV sỉ lẻ từ các bạn nhaaa ^^",[]
2858136301019997,"📍𝐂𝐎̂𝐍𝐆 𝐓𝐘 𝐂𝐎̂𝐍𝐆 𝐍𝐆𝐇𝐄̣̂ 𝐓𝐇𝐎̂𝐍𝐆 𝐓𝐈𝐍 Đ𝐀̀ 𝐍𝐀̆̃𝐍𝐆, CẦN TUYỂN:\n🔷 02 INTERN TESTER\n🔷 02 INTERN PHP\nLàm việc toàn thời gian: Thứ 2 - Thứ 6 (8:00AM – 17:30PM)\nĐược đào tạo Mentor 14 năm kinh nghiệm\nĐược hỗ trợ đóng dấu mộc, phụ cấp và cơ hội làm việc lâu dài tại Công ty\n𝐆𝐢𝐚𝐨 𝐭𝐢𝐞̂́𝐩 đ𝐮̛𝐨̛̣𝐜 𝐭𝐢𝐞̂́𝐧𝐠 𝐚𝐧𝐡\n👉LIÊN HỆ :\nĐịa điểm làm việc: Huỳnh Tấn Phát, Hải Châu, Đà Nẵng\nGửi CV về: vyvy30101999@gmail.com\nTIÊU ĐỀ EMAIL: ( TÊN-INTERN - NGÔN NGỮ)\nZalo: 0342038693 ( Vy Pham)\nPing mình để nhận được JD chi tiết nhé. CV mình sẽ nhận qua mail, những CV nào đạt yêu cầu mình sẽ liên hệ phỏng vấn trong vòng 03 ngày kể từ ngày nộp CV.",[]
2860216917478602,"Cơ hội tham gia dự án outsource dành cho Freelancer trên Hatonet.vn\n- Dễ Dàng Tiếp Cận Cơ Hội Việc Làm\n- Tìm kiếm công việc phù hợp với kỹ năng và sở thích của mình mà không gặp rào cản địa lý.\n- Tìm Kiếm Dự Án Theo Kỹ Năng, tối ưu hóa cơ hội thành công và tăng thu nhập.\n- Trực tiếp làm việc với khách hàng\n- Đội ngũ hỗ trợ kết nối đảm bảo\n____________________________\nZalo : https://zalo.me/hatonet\nHotline : 0888083169\nLink đăng ký: https://hatonet.vn/dang-ky/freelance?aff=hoangth\nWebsite: https://hatonet.vn/\n#hatonet #staffing #IT #onsite #remote",[]
2857586094408351,"Đà Nẵng - Tuyển .NET từ 6 tháng kinh nghiệm, 13-14 tháng lương + thưởng dự án. Làm việc từ t2-t6. Chi tiết inbox ạ",[]
2860199090813718,"Xin chào mọi người, em đang là sinh viên, có tự tạo 1 web SAAS\nHiện đã chạy được 5 tháng và doanh thu tiến triển tốt, tháng 2 vừa rồi doanh thu ~20tr với >200 đơn\nNhưng về tech thì chỉ có em, còn sales thì vài bạn làm onl\nMọi người có thể hướng dẫn, gợi ý em cách tìm mentor, hoặc network với ai đó bên startup có thể xem qua mô hinh của em để liệu có thể phát triển hơn không, em mong tìm đc network ở Đà nẵng ạ, em cảm ơn.",[]
2859701310863496,"🔥 𝐍𝐚𝐧𝐨𝐛𝐲𝐭𝐞 𝐓𝐮𝐲𝐞̂̉𝐧 𝐃𝐮̣𝐧𝐠 ANDROID Developer\n𝐶ℎ𝑢́𝑛𝑔 𝑡𝑜̂𝑖 đ𝑎𝑛𝑔 𝑡𝑖̀𝑚 𝑘𝑖𝑒̂́𝑚 𝑚𝑜̣̂𝑡 𝐴𝑛𝑑𝑟𝑜𝑖𝑑 𝐷𝑒𝑣𝑒𝑙𝑜𝑝𝑒𝑟 𝑙𝑒𝑣𝑒𝑙 𝐽𝑢𝑛𝑖𝑜𝑟/𝑀𝑖𝑑𝑑𝑙𝑒 𝑙𝑎̀𝑚 𝑣𝑖𝑒̣̂𝑐 𝑅𝑒𝑚𝑜𝑡𝑒 𝐹𝑢𝑙𝑙𝑡𝑖𝑚𝑒\n🎯 𝐌𝐨̂ 𝐭𝐚̉ 𝐜𝐨̂𝐧𝐠 𝐯𝐢𝐞̣̂𝐜:\n𝑇ℎ𝑎𝑚 𝑔𝑖𝑎 𝑐𝑎́𝑐 𝑑𝑢̛̣ 𝑎́𝑛 𝑝ℎ𝑎́𝑡 𝑡𝑟𝑖𝑒̂̉𝑛 𝑢̛́𝑛𝑔 𝑑𝑢̣𝑛𝑔 𝑡𝑟𝑒̂𝑛 ℎ𝑒̣̂ đ𝑖𝑒̂̀𝑢 ℎ𝑎̀𝑛ℎ 𝐴𝑁𝐷𝑅𝑂𝐼𝐷, 𝑏𝑎𝑜 𝑔𝑜̂̀𝑚:\n• Phân tích và phát triển các ứng dụng trên nền tảng Android.\n• Phối hợp với nhóm thiết kế để xác định các tính năng của ứng dụng.\n• Đảm bảo chất lượng và hiệu suất của ứng dụng theo thông số kỹ thuật.\n• Xác định các vấn đề tiềm ẩn và giải quyết các tắc nghẽn ứng dụng.\n• Sửa lỗi ứng dụng trước khi phát hành chính thức.\n• Thiết kế và triển khai các bản cập nhật ứng dụng.\n👉 𝐁𝐞𝐧𝐞𝐟𝐢𝐭𝐬:\n- Làm việc Remote Fulltime\n- Thời gian làm việc linh hoạt (chỉ cần đảm bảo 40h/tuần)\n- Lương up to 25M\n- Review tăng lương định kỳ 2 lần/năm theo năng lực năm.\n- Được tham gia các hoạt động team building, cắm trại hàng năm.\n- Hưởng các chính sách ưu đãi mua hàng dành riêng cho nhân viên\n- Môi trường làm việc trẻ trung, năng động, vui vẻ.\n🎯 𝐗𝐞𝐦 𝐲𝐞̂𝐮 𝐜𝐚̂̀𝐮 𝐜𝐡𝐢 𝐭𝐢𝐞̂́𝐭 𝐨̛̉ 𝐉𝐨𝐛 𝐝𝐞𝐬𝐜𝐫𝐢𝐩𝐭𝐢𝐨𝐧:\nhttps://drive.google.com/file/d/1-c1cD_A2IT_84C5S-az_QzPOgyuJx9K9/view\n👉 𝐂𝐚́𝐜𝐡 𝐭𝐡𝐮̛́𝐜 𝐮̛́𝐧𝐠 𝐭𝐮𝐲𝐞̂̉𝐧:\nVui lòng gửi CV của bạn về email: 𝐡𝐫@𝐧𝐚𝐧𝐨𝐛𝐲𝐭𝐞𝐥𝐭𝐝.𝐜𝐨𝐦\n#AndroidDev #NanobyteLtd #remotefulltime",[]
