post_id,content,images
1818216018604566,Job remote\nCần tuyển IT phù hợp với nội dung công việc sau đây:\nThiết kế trải nghiệm người dùng (UX)\nThiết kế giao diện người dùng (UI)\nThiết kế web đáp ứng và thích ứng\nkiến thức phát triển web\nQuản lý và hợp tác dự án\nLập kế hoạch và thiết kế trang web\nBảo trì và cập nhật trang web\n✈️Liên hệ: zalo 0969.176.256/ mail : nguyenhuynha2004@gmail.com,[]
1818216368604531,"[Mễ Trì, HN] Cần 2 Web Dev, upto 20M, 1yr+, Spring, Lavarel, SQL server, Mongo DB, Maria DB, AWS\nLiên hệ: tuyendung.dsgl@gmail.com",[]
1817237872035714,"[HN] Tuyển dụng Junior Backend Developer. Làm việc thứ 2 - thứ 6. Lương + thưởng lễ, Tết + thưởng hiệu quả KD. Cơ hội phát triển nghề nghiệp tốt và nâng cao trình độ Tiếng Anh. Gói bảo hiểm linh hoạt.",[]
1818209555271879,GẤP.Hà Nội-Job15\nTuyển 4 Anh chị Senior java\nsalary: 50m. OB luôn.,[]
1818208018605366,GÓC TUYỂN DỤNG:\nCÔNG TY cần tuyển dụng vị trí ACCOUNTS MANAGER ( B2B Furniture Field)\nỨng viên quan tâm xin liên hệ qua email Nhu.vu@globalhomegroup.com ( Ms. Như ) để gửi CV.\nCảm ơn mọi người đã đọc và cảm ơn Admin đã duyệt bài,[]
1818205118605656,"AVEPOINT TUYỂN DỤNG\nAvePoint - Công ty Global về các giải pháp SaaS, đối tác chiến lược của Microsoft, với hơn 1600 nhân viên trên toàn cầu, đang mở rộng hoạt động tại Việt Nam. Vì vậy, AvePoint tích cực tìm kiếm các bạn Developer (.NET) và QA Engineer, Level Intern - Junior.\nĐịa điểm:[Hà Nội] số 3 Lê Trọng Tấn, tòa nhà Artemis\n[Đà Nẵng] Chính Kiên, Thanh Khê.\nVị trí cụ thể:\n1. Intern/Junior QA Engineer/Tester\n• Công việc\n- Hỗ trợ Senior QA Engineers và Team Lead làm kế hoạch kiểm thử và kịch bản kiểm thử\n- Kiểm thử hệ thống, tìm kiếm lỗi, và phân tích kết quả kiểm thử\n- Kiểm thử hệ thống sau khi Developer sửa lỗi\n- Quản lý và giám sát lỗi bằng hệ thống tracking\n- Hỗ trợ Senior QA Engineer/ Team Lead thực hiện kiểm thử hiệu năng hệ thống\n- Hỗ trợ Senior QA Engineers/ Team Lead làm các tài liệu và báo cáo liên quan\n• Yêu cầu\n- Tốt nghiệp đại học ngành Khoa học máy tính, Công nghệ phần mềm, Công nghệ thông tin hoặc tương đương\n- Kỹ năng giải quyết vấn đề và troubleshooting\n- Am hiểu SQL queries\n- Am hiểu về vòng đời sản phẩm phần mềm và các quy trình kiểm thử\n- Có tinh thần trách nhiệm cao, bền bỉ\n- Có khả năng làm việc độc lập và làm việc theo nhóm\n- Tiếng Anh nói và viết cơ bản\n• Quyền lợi\n- Được training bởi chuyên gia cấp tập đoàn\n- Được cấp laptop ThinkPad cấu hình cao để làm việc\n- Được sử dụng các sản phẩm của Microsoft và AvePoint miễn phí\n- Cơ hội onsite và relocate tại Singapore, Úc, châu Âu và Mỹ\n- Chế độ lương và thưởng cạnh tranh\n- Mức lương thỏa thuận: 5.000.000 – 20.000.000 VND\n- Môi trường làm việc trẻ trung năng động\n2. Intern/Junior .NET Developer\n• Công việc\n- Hỗ trợ senior developers và team lead xây dựng các tính năng theo yêu cầu nghiệp vụ.\n- Viết tài liệu design document\n- Fix bugs và xây dựng các thay đổi về tính năng theo yêu cầu\n- Giám sát code performance và hỗ trợ senior developers/ team lead tối ưu hóa performance\n- Thảo luận và làm việc nhóm cùng các thành viên khác\n• Yêu cầu\n- Tốt nghiệp đại học ngành Khoa học máy tính, Công nghệ thông tin hoặc tương đương\n- Am hiểu về lập trình hướng dối tượng và .NET (C#)\n- Sử dụng thành thục Visual Studio hoặc công nghệ Microsoft\n- Am hiểu và có khả năng viết SQL queries\n- Am hiểu về HTML5, CSS3, JavaScript\n- Có tinh thần trách nhiệm, bền bỉ\n- Có thể làm việc độc lập và làm việc theo nhóm\n- Tiếng Anh nói và viết cơ bản\n• Quyền lợi\n- Được training bởi chuyên gia cấp tập đoàn\n- Được cấp laptop ThinkPad cấu hình cao để làm việc\n- Được sử dụng các sản phẩm của Microsoft và AvePoint miễn phí\n- Cơ hội onsite và relocate tại Singapore, Úc, châu Âu và Mỹ\n- Chế độ lương và thưởng cạnh tranh\n- Mức lương thỏa thuận: 10.000.000 – 25.000.000 VND\n- Môi trường làm việc trẻ trung năng động.\nVui lòng contact Facebook để biết thêm chi tiết.\nNote: CV ứng tuyển xin gửi về email: Nick.Tran@avepoint.com (chỉ nhận CV bằng tiếng anh)",[]
1817596008666567,"🔥LG Electronics Việt Nam Hải Phòng tuyển dụng IT các vị trí:\n1. Developer - MES support\n2. IT Infrastructure (Network/Server system)\n3. IT Helpdesk/Network\n4. Security\n👉 Chế độ đãi ngộ hấp dẫn, cạnh tranh\n👉 Môi trường làm việc năng động\n🔥 Gửi CV ứng tuyển ngay:\n📩 Email: tuyendung@lge.com\n🌐 Website: tuyendunglge.com.vn",[]
1817593835333451,"TUYỂN DỤNG LẬP TRÌNH VIÊN HỆ THỐNG ERP\nĐịa điểm làm việc: quận 7 TPHCM\nMô tả công việc:\n- Viết chương trình hệ thống ERP.\n- Cài đặt hệ thống ERP, quản trị mạng, bảo trì máy tính.\n- Tất cả các kỹ năng về hệ thống ERP sẽ được đào tạo khi vào làm việc.\nYêu cầu công việc:\n1. Tốt nghiệp ngành liên quan đến công nghệ thông tin.\n2. Yêu thích công việc viết chương trình và thiết kế hệ thống.\n3. Có khái niệm logic cơ bản về lập trình.\n4. Ưu tiên ứng viên có 3 kỹ năng dưới đây, nếu không có thì sẽ được đào tạo sau khi được nhận vào làm việc:\nA. Hiểu và sử dụng thành thạo Hệ quản trị CSDL SQL Server.\nB. Có nền tảng về các ngôn ngữ lập trình.\nC. Có kiến thức hoặc đã sử dụng qua hệ thống ERP.\n5. Ưu tiên cho ứng viên có khả năng giao tiếp bằng tiếng Trung (nghe - nói - đọc - viết)\nThời gian làm việc từ thứ 2 đến thứ 6\nSáng: 8h30-12h00\nChiều: 13h30-18h00\nMức lương: từ 10.000.000 VND trở lên (tùy theo năng lực của ứng viên)\nThời gian thử việc: 2 tháng\nQuyền lợi:\n- Một tuần làm việc 5 ngày (Nghỉ thứ 7 và chủ nhật)\n- Thưởng tháng lương thứ 13, Lễ, Tết và Sinh nhật theo quy chế của công ty.\n- Có chế độ nghỉ phép, du lịch hàng năm.\n- Đóng các loại bảo hiểm theo quy định của Công ty và pháp luật Nhà nước\nThông tin nhận CV tuyển dụng:\nTên người liên hệ: Ms Phương\nĐiện thoại công ty: 028-73070788 EXT: 116\nMail: cathy_vn@digiwin.com\nĐịa chỉ công ty: Tầng 12A, tòa nhà Golden King, 15 Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TP.HCM",[]
1818181881941313,"Chào cả nhà! Nay mình có 01 job IT xịn xò cho các bạn IT đây! GẤP xíu xíu!\nIT Asistant Manager (IT Helpdesk) - làm việc ở Bắc Ninh.\nLương: 40 - 50tr (thỏa thuận khi pv)\nTốt nghiệp đại học trở lên nghành CNTT\nÍt nhất 5 năm kinh nghiệm trở lên ở vị trí quản lý tại những công ty sản xuất có sử dụng RPA\nNgoại ngữ: tiếng Anh tốt, lưu loát\nChính sách và phúc lợi:\nWorking time: Mondays to Fridays – 8am to 5pm\nBonus: 4 months of salary & up per year\nShuttle bus from Hanoi center to Bac Ninh\nAdvance healthcare package for employee & family\nCompany trip, Year end party & other team activities\nLiên hệ: Ms. Chi để trao đổi và gửi CV qua messenger hoặc zalo 0909144134",[]
1817601731999328,"📌Minh Khai - HBT - HN\nCông ty mình cần tuyển 1 bạn kỹ thuật\nLương khởi điểm 7-9tr\nƯu tiên có kinh nghiệm, tốt nghiệp ngành học về kỹ thuật IT\nCông việc: Test, cài đặt, lắp đặt, bảo trì máy tính\n5 bạn nvkd mảng CNTT ( đã có kinh nghiệm) lương upto 20tr/tháng\nLiên hệ: 0982524422 - Zalo hoặc ib trực tiếp",[]
1816631395429695,"[HCM] Tuyển dụng - Backend Developer KN 3+ năm\n📌Yêu cầu:\n- Từ 3 năm kinh nghiệm trở lên làm Backend Developer một trong các ngôn ngữ Nodejs hoặc .Net core.\n- Có kiến thức về các database: PostgreSQL, MySQL, MongoDB\n- Có hiểu biết và sử dụng Redis, message queue, socket, firebase là một lợi thế\n- Quen thuộc với docker, linux, Restful API, microservice là một lợi thế\n- Có khả năng đưa ra giải pháp và học hỏi nhanh\n- Hiểu và nắm được các tiêu chuẩn Bảo mật và API\n- Hiểu toàn bộ quy trình phát triển phần mềm, các mô hình phát triển phần mềm, quy trình quản lý dự án phần mềm theo Agile/Scrum\n✨✨Anh/Chị đang open job đừng ngại cmt hoặc ib em gửi JD chi tiết ạ 🥰",[]
1816645948761573,"[HCM] Tuyển dụng - Backend Developer KN 3+ năm\n📌Yêu cầu:\n- Từ 3 năm kinh nghiệm trở lên làm Backend Developer một trong các ngôn ngữ Nodejs hoặc .Net core.\n- Có kiến thức về các database: PostgreSQL, MySQL, MongoDB\n- Có hiểu biết và sử dụng Redis, message queue, socket, firebase là một lợi thế\n- Quen thuộc với docker, linux, Restful API, microservice là một lợi thế\n- Có khả năng đưa ra giải pháp và học hỏi nhanh\n- Hiểu và nắm được các tiêu chuẩn Bảo mật và API\n- Hiểu toàn bộ quy trình phát triển phần mềm, các mô hình phát triển phần mềm, quy trình quản lý dự án phần mềm theo Agile/Scrum\n✨✨Anh/Chị đang open job đừng ngại cmt hoặc ib em gửi JD chi tiết ạ 🥰",[]
1818162625276572,"[Liễu Giai-HN] Cần gấp Senior Android Kotlin từ 5 năm KN trở lên, k yêu cầu TA, thử việc full lương, offer up to 40M, onboard ASAP",[]
1818153371944164,[VĂN PHÚ- HÀ ĐÔNG]\nTUYỂN DỤNG 01 UNITY DEV KINH NGHIỆM TỪ 02 NĂM\nLƯƠNG: 15-25TR+PHỤ CẤP 😍😍😍😍😍😍😍😍😍😍,[]
1818148631944638,"TUYỂN DỤNG SENIOR JAVA (J2EE) \n\nTối thiểu 4 năm kinh nghiệm\nThành thạo Java, J2EE, Spring, Hibernate,...\nCó kinh nghiệm về web services, RESTful API, Web services, API Gateway, v.v.\nSQL: kiến thức về PostgreSQL sẽ là một lợi thế\nNoSQL: MongoDB, Redis\nCloud Technology: AWS\nCó kinh nghiệm với các version control systems như Git hoặc SVN\nCó kinh nghiệm sử dụng các công cụ CI/CD như Jenkins hay Maven\nThành thạo tiếng Anh cả nói và viết\n\n👜 Địa điểm: HCM & Hybrid",[]
1809898236103011,"#HCM #Japanese\n1. Senior Business Analyst (Japanese N2) | 3y | Upto $3,400 USD\n2. Business Analyst (Japanese N2) | 2y | Upto $2,500 USD\n3. BrSE/Bridge Software Engineer | 3y | $1,500 - $2,500 USD\n4. BrSE (Japanese) | 2y | 25 - 35 Triệu VND\n5. Angular/AngularJS Developer (Japanese) | 1y | 13 - 23 Triệu VND\n6. Project Manager (Japanese) | 3y | 45 - 60 Triệu VND\n------------------\nIb e gửi thông tin chi tiết nhé ạ\nZalo / Telegram: 0564088816 Ms.Vie",[]
1817620328664135,[Hà Nội] tuyển dụng Chuyên Viên Lập Trình Viên (Java/.NET/PHP). Offer 12tr-25tr. Yc: +1 năm KN. Phụ cấp ăn ca: 650k/tháng. Inbox,[]
1813734545719380,"🚀 Cơ Hội Thực Tập ngành Công Nghệ Thông Tin 🚀\n💥 Tập đoàn công nghệ TMA 💥\n🌟 VỊ TRÍ: Thực Tập Sinh IT\n🏢 ĐỊA ĐIỂM: CVPM Quang Trung, quận 12 hoặc các văn phòng tại Phú Nhuận, HCM\n🎯 Các vị trí thực tập:\n🔸 Back-end Developer (Java,.Net, Python, C#, C/C++,..)\n🔸 Front-end Developer (Angular, ReactJS, Javascript)\n🔸 Mobile Developer (IOS/Flutter/Swift)\n🔸 Tester (Automation/Manual)\n🔸 Embedded\n🔸 AI\n💼 QUYỀN LỢI:\n🍀 Cơ hội ký hợp đồng part-time có lương\n🍀 Được hướng dẫn trực tiếp bởi Subject Matter Expert (SME)\n🍀 Được đào tạo công nghệ và kỹ năng làm việc cơ bản\n🍀 Được cung cấp trang thiết bị làm việc\nCác bạn quan tâm có thể xem thêm thông tin tại: https://www.tma.vn/Viec-lam/Tao-ho-so-ung-tuyen/Thực-tập-sinh-Công-Nghệ-Thông-Tin/6116\nỨng tuyển: gửi email về intern@tma.com.vn với tiêu đề: [TMA - FB] Họ tên - Vị trí ứng tuyển\n#ThựcTậpIT #ITjobs #ThựcTậpSinhIT",[]
1817011698724998,"[HẢI PHÒNG]\nCông Ty TNHH Cảng Container Quốc Tế Hateco Hải Phòng ( HHIT )\nTuyển Dụng\nVỊ TRÍ: KỸ SƯ TÍCH HỢP CÔNG NGHỆ THÔNG TIN ( Lương từ: 19.000.000vnđ - 28.000.000vnđ)\nHHIT là Cảng container lớn nhất MB với 2 cầu tàu dài 900m, cảng tự động đầu tiên tại VN. Dự án cảng tại bến 5&6 tại khu cảng nước sâu Lạch Huyện, HHIT hợp tác với đối tác hàng đầu trên TG trong lĩnh vực khai thác Cảng.\nCác bạn mong muốn làm việc tại một môi trường chuyên nghiệp thì nhanh gửi CV nhé.",[]
1817183152041186,"📣📣[Q3-HCM] Công ty Logix Technology đang cần tìm các vị trí sau về chung đội, đồng hành lâu dài cùng công ty:\n\n-  Technical Architect (01)\n-  Project Manager (01)\n-  .Net Full Stack Engineer (07)\n-  Business Analyst (01)\n-  QC (01)\n\n Mọi thông tin chi tiết vui lòng liên hệ em tại đây hoặc: \n🥰 Phone: 0969969277 (Ms. Sương) \n🥰 Email: suong.ttt@logixtek.com.",[]
1817059122053589,"[HCM-Quận 1] Cần tuyển gấp 1 IT helpdesk, yêu cầu có kinh nghiệm. ib zalo 0934085237",[]
1818133341946167,"[HCM] iTechwx tung ra những ĐÃI NGỘ HẤP DẪN nhằm chiêu mộ TECHNICAL SUPPORT ENGINEER từ level FRESHER đến SENIOR. 🔥KHÔNG YÊU CẦU KINH NGHIỆM, OPEN CHO FRESHER 🔥\n🌟Yêu cầu:\nHiểu biết về 1 hoặc 2 trong các domain sau: Operating System/Virtualization, Networking, Window Azure Platform, Open-source technologies.\nCó kiến thức về các dịch vụ của Window Azure Platform.\nHiểu về các khái niệm của Virtualization và quản lý virtual system.\n🌟Đãi ngộ:\nMôi trường làm việc trẻ và năng động.\nCó BHXH và BHYT đầy đủ + kiểm tra sức khoẻ hằng năm.\nCó thưởng hiệu suất.\nĐịa chỉ làm việc: Quận Bình Thạnh, Thành phố Hồ Chí Minh \nCác ứng viên vui lòng gửi CV về: career@topdev.vn với tiêu đề theo đúng cú pháp: [Họ tên] - Technical Support Engineer - iTechwx",[]
1813854582374043,"CÔNG TY CP DVVT & TM VIỆT HOA\nTUYỂN DỤNG NHÂN VIÊN IT\nMô tả công việc\n- Lắp ráp, thay thế, sửa chữa phần cứng máy tính và các thiết bị ngoại vi khác.\n- Cài đặt hệ điều hành và các phần mềm ứng dụng trên máy tính.\n- Hỗ trợ, xử lý sự cố từ người dùng liên quan đến phần cứng, phần mềm CNTT.\n- Thực hiện các công việc khác theo sự phân công của Trưởng phòng (nếu có).\nYêu cầu CV\n- Có thể đi làm ngay\n- Tốt nghiệp Cao đẳng trở lên chuyên ngành CNTT, Viễn Thông hoặc các ngành liên quan.\n- Sinh viên mới ra trường hoặc có kinh nghiệm.\n- Luôn chủ động, tinh thần tự học cao, thái độ làm việc tích cực, trung thực, ý thức tốt.\n- Có kiến thức về mạng và am hiểu phần cứng, phần mềm máy tính, tư duy công nghệ tốt\nMức lương: Thỏa thuận khi PV\nThời gian làm việc: từ 08h00 đến 17h00, thứ Hai đến sáng thứ Bảy.\nĐịa điểm làm việc: 284 Nguyễn Tất Thành, Phường 13, Quận 4, TPHCM\nNộp CV về email: vlc.reception@viethoalogcon.com",[]
1818124645280370,Đừng bỏ lỡ cơ hội tuyệt vời này để đưa sự nghiệp của bạn lên những tầm cao mới! Liên hệ với chúng tôi ngay hôm nay để ứng tuyển:\n📧 Email: globalshunter@gmail.com\n📞 Zalo: 0866160592\n🔴 Inbox mình để nhận JD job nhé. ( tên vị trí + Nub.experience)\nHãy tham gia vào đội ngũ chuyên gia đam mê của chúng tôi và cùng nhau tạo nên những ảnh hưởng! 🚀✨\nĐược dịch từ Tiếng Anh,[]
1818119768614191,"☎️☎️☎️𝐑𝐄𝐍𝐆…𝐑𝐄𝐍𝐆… Bạn đã có kế hoạch cho 𝐍𝐚̆𝐦 𝟐𝟎𝟐𝟒 này chưa?\nBook ngay 1 chiếc “JoB” cùng MOBIFONE để có cơ hội “bắt” việc làm cực đỉnh cùng loạt đãi ngộ hấp dẫn dành cho các Mobifoner nhé!\n✅ Chuyên viên Tổng hợp\n✅ Chuyên Viên Kinh doanh Dự Án CNTT\n✅Chuyên Viên Kinh doanh (Truyền dẫn, Băng rộng)\n𝐊𝐡𝐮 𝐯𝐮̛̣𝐜 𝐭𝐮𝐲𝐞̂̉𝐧 𝐝𝐮̣𝐧𝐠: TP Vinh, Nghệ An\n---------------------------------------------\n🎗Mức thu nhập cạnh tranh trên thị trường\n🎗Lộ trình thăng tiến và tăng lương rõ ràng\n🎗Chế độ đãi ngộ, phúc lợi đặc biệt dành riêng Mobifoner\n💌Tìm hiểu cơ hội nghề nghiệp tại: 0932.369.656 (Ms Hà Anh)\n📧 tuyendungmobifone6@mobifone.vn",[]
1818117071947794,"[HCM] CYBOZU VIETNAM chào đón SOFTWARE QA ENGINEER (MANUAL) về với đội ngũ của mình với mức OFFER cực HOT, hãy nhanh tay APPLY ngay nếu các Dev có từ 2 năm KN nhé!!!\n🍀Dev cần có:\nCó ít nhất 2 năm kinh nghiệm manual testing trong web application.\n🍀Đãi ngộ dành cho bạn:\nMức lương gắn liền với năng lực của bạn.\nReview lương: 2 lần/năm.\nBảo hiểm y tế toàn cầu: hỗ trợ 100% cho nhân viên và 50% cho 2 thành viên gia đình.\nCơ sở vật chất đầy đủ: laptop (Macbook...) & PC 2 màn hình.\nCó thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho mình biết nhé!\nGửi CV về: career@topdev.vn\nVới tiêu đề: CYBOZU VIETNAM_2032748_QA (MANUAL)",[]
